method,space,clone,w2_raw_mean,w2_raw_std,w2_scaled_mean,n_runs,clone_size_src,clone_size_tgt,clone_size_d6,dominant_fate,multipotency,pseudotime_spread,clone_size_d4,initial_var_dm,initial_var_pc
pdp+,pc30,Clone_401,7.658484229798205,0.0,3.3142973132460987,1,2,21,21,undiff,0,0.009449906913408267,2,0.2927615511143181,6.016866547846647
pdp+,pc30,Clone_405,11.202362019432291,0.0,4.496992045294521,1,18,24,24,Monocyte,2,0.05375761713677556,18,4.660732777437484,15.991837219935185
pdp+,pc30,Clone_4205,15.721325320645528,0.0,6.298214389726551,1,5,16,16,Baso,1,0.03581221833879433,5,5.6779224662861845,30.622954423981827
pdp+,pc30,Clone_4226,6.1235083308093134,0.0,2.593861296682344,1,11,42,42,Monocyte,1,0.012150251433044212,11,0.20838978733154445,6.251213172478858
pdp+,pc30,Clone_4276,13.61816636312376,0.0,4.582339276132562,1,2,23,23,Baso,2,0.1934655599160797,2,0.012509268371559253,3.7765158688102494
pdp+,pc30,Clone_4316,10.990869131453913,0.0,5.291703091780238,1,11,9,9,Monocyte,2,0.04837580077314802,11,29.02447788355479,22.038395207847277
pdp+,pc30,Clone_4456,13.703419367935313,0.0,5.366231523913395,1,4,16,16,Monocyte,1,0.036943296178177924,4,0.13814141869561275,7.263852993390859
pdp+,pc30,Clone_4483,10.93625932032739,0.0,4.440916860117886,1,4,20,20,Neutrophil,2,0.1602617435581773,4,0.03898512500450519,4.865352645256264
pdp+,pc30,Clone_449,18.358536445339485,0.0,6.910029905061998,1,3,27,27,Monocyte,1,0.06868739538943391,3,0.27409014173352764,5.2429907844997965
pdp+,pc30,Clone_4571,10.888584389991983,0.0,4.564399903898413,1,4,27,27,Baso,2,0.1357723332643678,4,0.25609418945890317,7.061109485182975
pdp+,pc30,Clone_4604,16.705663440252945,0.0,4.919788569408278,1,4,25,25,Monocyte,2,0.05356076429417436,4,0.044939384982890546,3.0536306497695627
pdp+,pc30,Clone_4665,12.747817552850982,0.0,5.142742204025756,1,3,19,19,Neutrophil,3,0.14966562616430215,3,0.17695997318332657,9.240128549697486
pdp+,pc30,Clone_4683,11.368071260767016,0.0,5.121713966246802,1,1,36,36,Erythroid,3,0.08348765003611086,1,,
pdp+,pc30,Clone_4774,17.500669400264282,0.0,5.187864980152421,1,12,10,10,Neutrophil,2,0.05335751573019172,12,3.799525885687359,11.968227690319242
pdp+,pc30,Clone_478,7.566432705873824,0.0,3.3076467300415717,1,2,20,20,undiff,0,0.005217821387869499,2,0.030646718481618086,7.412988228499486
pdp+,pc30,Clone_4948,16.4744691589695,0.0,5.952107462997636,1,27,17,17,Monocyte,2,0.14859350629385978,27,3.57026365785626,15.907369625636797
pdp+,pc30,Clone_4968,22.370485080427105,0.0,6.926017307390311,1,8,30,30,Monocyte,2,0.10429341441030007,8,0.5435719615590234,4.13910423885042
pdp+,pc30,Clone_4996,11.841439573851764,0.0,4.125669183369207,1,14,10,10,Neutrophil,1,0.07107146688614559,14,7.954690681829848,12.909653109980116
pdp+,pc30,Clone_5034,11.20597252606467,0.0,4.482041373575839,1,4,21,21,Baso,1,0.159610443251006,4,0.12845476877794174,6.51458597028454
pdp+,pc30,Clone_5046,12.28410917279303,0.0,5.148536714978437,1,2,25,25,Monocyte,2,0.036544332378646176,2,0.045417112350472855,3.935035469412358
pdp+,pc30,Clone_5198,12.190949646591356,0.0,5.101195396000856,1,5,15,15,Baso,2,0.07567549446073076,5,0.8724133041043036,8.464522614417485
pdp+,pc30,Clone_5252,7.553647320238829,0.0,3.049450912614613,1,9,21,21,undiff,0,0.014748342389116705,9,0.31226500236551347,7.85288886189962
pdp+,pc30,Clone_5287,17.612341104586065,0.0,4.509077901361647,1,3,19,19,Monocyte,1,0.04374899620840231,3,0.0590240697163808,2.86214589353189
pdp+,pc30,Clone_5404,8.91908353823706,0.0,3.89216672498859,1,23,33,33,Monocyte,2,0.05720455621213418,23,3.2381705817300763,14.366611171892627
pdp+,pc30,Clone_5480,20.157779526984772,0.0,7.204480226919269,1,10,16,16,Monocyte,3,0.12649564163123084,10,7.337588514932368,18.383384883823638
pdp+,pc30,Clone_5483,8.575495015323412,0.0,3.726837575495611,1,7,31,31,Baso,2,0.09449253928666737,7,0.04005269263211243,3.614142967506261
pdp+,pc30,Clone_5487,7.418457999205143,0.0,3.606212105378392,1,11,10,10,Mast,1,0.04127145001699628,11,0.7283743790979443,9.897448906559015
pdp+,pc30,Clone_5518,8.409851883658346,0.0,3.5283484423596354,1,4,17,17,undiff,0,0.014316176176095553,4,0.011291597163589453,2.3765065038163797
pdp+,pc30,Clone_5523,9.70895647103242,0.0,4.140593411761714,1,2,19,19,undiff,0,0.0050717912745230735,2,0.0014205264430334596,9.100217444356625
pdp+,pc30,Clone_5526,16.38280868951837,0.0,5.636729729815241,1,3,17,17,Monocyte,1,0.031230358387934264,3,0.03602799911927636,5.257854544433243
pdp+,pc30,Clone_569,17.157077865854976,0.0,5.602447280091621,1,3,19,19,Monocyte,1,0.05450518504582877,3,0.07908025592995396,5.453396173682699
pdp+,pc30,Clone_5717,9.891320557680212,0.0,4.747827560194071,1,3,37,37,Mast,2,0.11087369308289872,3,0.8247957661025747,5.866889794030414
pdp+,pc30,Clone_5748,8.971349520043638,0.0,3.966728057871213,1,5,26,26,undiff,0,0.032069898139824284,5,0.034482824066289844,7.943323453209238
pdp+,pc30,Clone_5791,11.6366321529095,0.0,4.41641989521527,1,21,21,21,Baso,3,0.1665301798686713,21,4.142258093309941,17.87387451481119
pdp+,pc30,Clone_5793,7.681202760928274,0.0,3.587225589436433,1,8,12,12,Meg,1,0.05049900483188226,8,1.3444364651155936,5.807091296949124
pdp+,pc30,Clone_5842,20.26469469110862,0.0,7.327093364157552,1,11,31,31,Meg,1,0.21745360025943325,11,0.8956015221870341,8.828171208356217
pdp+,pc30,Clone_685,14.328556996585633,0.0,5.398836175533649,1,21,18,18,Monocyte,2,0.0948658829099985,21,2.2438547105633093,9.754974854131712
pdp+,pc30,Clone_722,9.737034048636716,0.0,4.731884101963388,1,2,18,18,undiff,0,0.03728958569635448,2,0.014897505819378041,5.770397204110029
pdp+,pc30,Clone_766,17.67846533108972,0.0,5.499390060410026,1,38,37,37,Neutrophil,2,0.1210815502835224,38,3.508582348949434,9.398724839588569
pdp+,pc30,Clone_777,15.3757511877365,0.0,8.467948623819005,1,1,22,22,Erythroid,2,0.17489720952718177,1,,
pdp+,pc30,Clone_862,8.447184457831556,0.0,3.8793234386981728,1,3,21,21,undiff,0,0.030167572564979702,3,0.026815525245022287,6.807423705182
pdp+,pc30,Clone_961,18.75756132477396,0.0,5.517267072245952,1,1,23,23,Monocyte,1,0.052456917900614165,1,,
pdp+,pc30,Clone_965,19.272721336062844,0.0,6.588908991130854,1,9,11,11,Neutrophil,1,0.04335901937142737,9,0.32812961290615106,4.715085674223594
pdp+,pc30,Clone_971,17.656357426887432,0.0,6.784561239641974,1,3,29,29,Monocyte,2,0.06889340954070368,3,0.15478277288639583,18.18883813482805
scDiffEq,dm10,Clone_1099,0.009449985362876267,0.00029564784548282547,0.009449985362876267,3,9,47,47,Neutrophil,1,0.053959359129898465,9,0.29777317698898875,3.337828069267898
scDiffEq,dm10,Clone_123,0.004894379194809733,0.0005009927446634431,0.004894379194809733,3,5,20,20,Monocyte,2,0.15722704683732244,5,0.037467114762215085,6.415137112580283
scDiffEq,dm10,Clone_1258,0.011379819127701732,0.0020951757488275025,0.011379819127701732,3,3,22,22,Mast,2,0.09900429193938569,3,20.624729215903553,26.133309849855884
scDiffEq,dm10,Clone_1301,0.003280079126273667,0.00017278829318058734,0.003280079126273667,3,4,30,30,Monocyte,1,0.03793767532434031,4,0.06186000294475383,6.19803119852318
scDiffEq,dm10,Clone_1305,0.0060259218160084,0.0011354676892073973,0.0060259218160084,3,5,28,28,Meg,1,0.0179797039386251,5,0.5550304759957555,26.428597456370337
scDiffEq,dm10,Clone_1370,0.004467716224305566,0.0008659164319792625,0.004467716224305566,3,12,19,19,Baso,1,0.03926130705362045,12,0.3240291367958321,8.369059259531936
scDiffEq,dm10,Clone_1404,0.0049581765401304,0.00017861173408635305,0.0049581765401304,3,3,27,27,Monocyte,1,0.04995117992427936,3,0.00964406749029162,8.884967276354372
scDiffEq,dm10,Clone_1440,0.003201273809770933,8.93380864050692e-05,0.003201273809770933,3,16,18,18,undiff,0,0.07226473897493672,16,0.22763692122432397,7.619776527099585
scDiffEq,dm10,Clone_1479,0.007084973460780133,0.0002023792241204397,0.007084973460780133,3,7,17,17,Mast,2,0.1370584143059133,7,0.5230322542383166,7.563059149692875
scDiffEq,dm10,Clone_1562,0.006559669137123666,0.0002903177149006551,0.006559669137123666,3,2,23,23,Monocyte,1,0.041945954015674455,2,0.01161538143916909,3.522021547191701
scDiffEq,dm10,Clone_17,0.011628033663935533,0.003014007565567701,0.011628033663935533,3,4,22,22,Mast,1,0.06494028098519304,4,0.6844030529191332,19.73125013077922
scDiffEq,dm10,Clone_1967,0.0033600113802763,0.0004442789763962229,0.0033600113802763,3,3,26,26,Monocyte,1,0.03640561259918894,3,0.020713241978456087,2.9477736277230657
scDiffEq,dm10,Clone_1972,0.007220762360507967,0.0005458312684794441,0.007220762360507967,3,7,13,13,Baso,2,0.13725123613922102,7,2.675025161902477,10.49052026525043
scDiffEq,dm10,Clone_1998,0.006780165804991766,0.00016123647285506336,0.006780165804991766,3,10,23,23,Monocyte,2,0.1423182842137415,10,6.949860529104069,30.72852575861241
scDiffEq,dm10,Clone_2039,0.004259007602851233,0.00016338356699223167,0.004259007602851233,3,19,29,29,Monocyte,2,0.12277062374618217,19,2.7557158962022528,11.681538709433966
scDiffEq,dm10,Clone_2094,0.005409992257420867,0.001027150279273878,0.005409992257420867,3,7,23,23,Baso,2,0.05430278738110706,7,3.8538178110131516,17.04827261695845
scDiffEq,dm10,Clone_2109,0.0068326674225765,0.00043048644496090064,0.0068326674225765,3,3,18,18,Baso,1,0.07032339916594173,3,2.974747834495287,13.592385899152859
scDiffEq,dm10,Clone_2111,0.004408607246786933,0.0005614500510645059,0.004408607246786933,3,18,20,20,Neutrophil,2,0.08078452418450575,18,1.6119604989013196,7.8044678698900904
scDiffEq,dm10,Clone_2272,0.0040692242696298,5.72326028855694e-05,0.0040692242696298,3,5,23,23,Baso,2,0.12222408058193349,5,0.2346137980849938,4.667298953752019
scDiffEq,dm10,Clone_2281,0.005688690324493866,0.00021292856033041366,0.005688690324493866,3,2,20,20,Monocyte,1,0.06649945459192291,2,0.026005285019009235,1.8566046229902842
scDiffEq,dm10,Clone_2387,0.004841998434277767,0.0002799280265910141,0.004841998434277767,3,2,32,32,Monocyte,1,0.045202805437437966,2,0.12215015208036642,6.436911044268188
scDiffEq,dm10,Clone_2407,0.0035979830512201665,0.0003500529841477433,0.0035979830512201665,3,2,27,27,Monocyte,2,0.030209314460111863,2,0.0363670033133063,2.9163751445345993
scDiffEq,dm10,Clone_2445,0.003701650154120733,0.00015825471787233225,0.003701650154120733,3,4,18,18,undiff,0,0.03277816679819855,4,0.24408911927943375,7.960521955494343
scDiffEq,dm10,Clone_2490,0.007353005042221201,0.0003367325523843442,0.007353005042221201,3,1,24,24,Baso,1,0.0714375538299548,1,,
scDiffEq,dm10,Clone_2585,0.007492628374178866,0.00040507437626536484,0.007492628374178866,3,5,26,26,Baso,1,0.06257724589752804,5,0.4887596739832424,9.400750433049533
scDiffEq,dm10,Clone_2712,0.0052935196454276,5.04096802572953e-05,0.0052935196454276,3,3,20,20,Monocyte,1,0.05421281879936427,3,0.08668884255758623,4.541710583071635
scDiffEq,dm10,Clone_2735,0.0077287460252832,7.637458321671445e-05,0.0077287460252832,3,20,10,10,Monocyte,2,0.16732301294620547,20,4.610536081132733,13.558797550667286
scDiffEq,dm10,Clone_2768,0.005041425221155167,0.0007776964768188433,0.005041425221155167,3,3,33,33,Baso,3,0.05223903918151864,3,0.28138516443175327,10.327101976518657
scDiffEq,dm10,Clone_3083,0.0033849099558821666,0.00014754890288431387,0.0033849099558821666,3,3,28,28,Monocyte,1,0.021268575073960266,3,0.029011129114977947,4.9845196559107965
scDiffEq,dm10,Clone_3250,0.020085421099597236,0.001701487906570411,0.020085421099597236,3,5,84,84,Meg,3,0.21489887254115192,5,0.7386909921268279,13.510531343329792
scDiffEq,dm10,Clone_3269,0.010565890845657733,0.00046479115715067967,0.010565890845657733,3,3,48,48,Mast,2,0.06774750030996113,3,0.2311131219726578,5.349833431922124
scDiffEq,dm10,Clone_3330,0.0040068190084286,0.00035811044451571495,0.0040068190084286,3,18,22,22,Neutrophil,2,0.08219859655244563,18,1.141745852155684,5.62091920165215
scDiffEq,dm10,Clone_3336,0.0035908033050437,0.00043852888571192284,0.0035908033050437,3,11,14,14,Neutrophil,1,0.02905610200385194,11,0.37168596294169925,4.9470671507570785
scDiffEq,dm10,Clone_3349,0.004424978896536134,0.00035994093032607806,0.004424978896536134,3,2,33,33,Monocyte,3,0.08510469065270893,2,0.007409246483237295,2.9855483489218093
scDiffEq,dm10,Clone_3391,0.0074122600751410335,0.0006254902447605222,0.0074122600751410335,3,2,20,20,Baso,1,0.049304815246206155,2,0.0031898759376497443,10.516659247656612
scDiffEq,dm10,Clone_3429,0.010064429688809667,0.0005059428117736975,0.010064429688809667,3,20,1,1,Monocyte,1,0.0,20,1.2106735172871403,6.561291108224228
scDiffEq,dm10,Clone_3438,0.003961772574846534,9.356397236143762e-05,0.003961772574846534,3,31,60,60,Monocyte,2,0.05403636556885514,31,1.8515856965966984,9.24900737000312
scDiffEq,dm10,Clone_3522,0.0063721984767404335,0.00013424689759365988,0.0063721984767404335,3,6,41,41,Neutrophil,2,0.13405377074455824,6,0.7101373222154671,3.497397656656704
scDiffEq,dm10,Clone_358,0.0035987679928313004,0.0002513260747919857,0.0035987679928313004,3,9,18,18,undiff,0,0.021143447576289647,9,0.12479959213126325,3.8640199482448963
scDiffEq,dm10,Clone_3585,0.006644803571968734,0.0004212171149168384,0.006644803571968734,3,6,70,70,Baso,3,0.06845826625704189,6,2.5918908186280167,7.57290917923037
scDiffEq,dm10,Clone_3619,0.00578161635866,9.980911761325955e-05,0.00578161635866,3,2,24,24,Monocyte,1,0.03402846784521976,2,0.018038181964413612,6.091645300053623
scDiffEq,dm10,Clone_3682,0.008590848888775133,0.0005318313636965346,0.008590848888775133,3,9,55,55,Baso,3,0.06771963051087009,9,0.32762931265207107,5.171878406383085
scDiffEq,dm10,Clone_3718,0.002980421845566366,9.179382798560654e-05,0.002980421845566366,3,4,29,29,undiff,0,0.021676354425988455,4,0.022966480440644012,5.791671691579242
scDiffEq,dm10,Clone_3736,0.0037204478089864,0.00021899398548512456,0.0037204478089864,3,9,13,13,Monocyte,1,0.023466874751066718,9,1.7376384028382348,14.794947589668128
scDiffEq,dm10,Clone_374,0.0055859353717090665,0.0004178188966609152,0.0055859353717090665,3,10,15,15,Neutrophil,1,0.06616983226232935,10,4.132377803817445,9.39538486096213
scDiffEq,dm10,Clone_3840,0.006722193502020733,0.000242949158950357,0.006722193502020733,3,35,46,46,Neutrophil,2,0.1449663979882648,35,2.0556227889900978,6.576694866473939
scDiffEq,dm10,Clone_3887,0.004071284874068933,0.00018493212359010536,0.004071284874068933,3,19,28,28,Monocyte,2,0.04869020778965274,19,3.476511776859283,13.785224414532609
scDiffEq,dm10,Clone_398,0.012109656037765567,0.0008312263750861273,0.012109656037765567,3,2,25,25,Meg,2,0.15351807517177313,2,4.455718918993581,12.844691127701376
scDiffEq,dm10,Clone_401,0.0032232217934860335,0.00012899185136936177,0.0032232217934860335,3,2,21,21,undiff,0,0.009449906913408267,2,0.2927615511143181,6.016866547846647
scDiffEq,dm10,Clone_405,0.0045504658446319,0.00020616836221553804,0.0045504658446319,3,18,24,24,Monocyte,2,0.05375761713677556,18,4.660732777437484,15.991837219935185
scDiffEq,dm10,Clone_4205,0.0064637655005363335,0.0003475187731621894,0.0064637655005363335,3,5,16,16,Baso,1,0.03581221833879433,5,5.6779224662861845,30.622954423981827
scDiffEq,dm10,Clone_4226,0.0033354602757640663,0.00025737082545776603,0.0033354602757640663,3,11,42,42,Monocyte,1,0.012150251433044212,11,0.20838978733154445,6.251213172478858
scDiffEq,dm10,Clone_4276,0.005675406590384033,0.00027116796657972365,0.005675406590384033,3,2,23,23,Baso,2,0.1934655599160797,2,0.012509268371559253,3.7765158688102494
scDiffEq,dm10,Clone_4316,0.010039943027483034,0.0012572223028906628,0.010039943027483034,3,11,9,9,Monocyte,2,0.04837580077314802,11,29.02447788355479,22.038395207847277
scDiffEq,dm10,Clone_4456,0.004748297024999167,0.0001856209889218091,0.004748297024999167,3,4,16,16,Monocyte,1,0.036943296178177924,4,0.13814141869561275,7.263852993390859
scDiffEq,dm10,Clone_4483,0.004619207438101867,0.0003219548831308873,0.004619207438101867,3,4,20,20,Neutrophil,2,0.1602617435581773,4,0.03898512500450519,4.865352645256264
scDiffEq,dm10,Clone_449,0.005907406372730133,0.00019081592535021642,0.005907406372730133,3,3,27,27,Monocyte,1,0.06868739538943391,3,0.27409014173352764,5.2429907844997965
scDiffEq,dm10,Clone_4571,0.004834078924957567,0.00033963501123370767,0.004834078924957567,3,4,27,27,Baso,2,0.1357723332643678,4,0.25609418945890317,7.061109485182975
scDiffEq,dm10,Clone_4604,0.006219712739290433,0.00038391745893079577,0.006219712739290433,3,4,25,25,Monocyte,2,0.05356076429417436,4,0.044939384982890546,3.0536306497695627
scDiffEq,dm10,Clone_4665,0.0051649015688544,0.0003376920271270238,0.0051649015688544,3,3,19,19,Neutrophil,3,0.14966562616430215,3,0.17695997318332657,9.240128549697486
scDiffEq,dm10,Clone_4683,0.010224244433702533,0.0029185947350820183,0.010224244433702533,3,1,36,36,Erythroid,3,0.08348765003611086,1,,
scDiffEq,dm10,Clone_4774,0.0075018286315594665,0.0003984029671924555,0.0075018286315594665,3,12,10,10,Neutrophil,2,0.05335751573019172,12,3.799525885687359,11.968227690319242
scDiffEq,dm10,Clone_478,0.0029802359866868667,0.00017989335152457622,0.0029802359866868667,3,2,20,20,undiff,0,0.005217821387869499,2,0.030646718481618086,7.412988228499486
scDiffEq,dm10,Clone_4948,0.006489739244310334,0.000378843395841142,0.006489739244310334,3,27,17,17,Monocyte,2,0.14859350629385978,27,3.57026365785626,15.907369625636797
scDiffEq,dm10,Clone_4968,0.007615544943861367,9.970162940042555e-05,0.007615544943861367,3,8,30,30,Monocyte,2,0.10429341441030007,8,0.5435719615590234,4.13910423885042
scDiffEq,dm10,Clone_4996,0.006370057999151899,0.0001847190153102294,0.006370057999151899,3,14,10,10,Neutrophil,1,0.07107146688614559,14,7.954690681829848,12.909653109980116
scDiffEq,dm10,Clone_5034,0.005521059874346067,0.0001856450809493647,0.005521059874346067,3,4,21,21,Baso,1,0.159610443251006,4,0.12845476877794174,6.51458597028454
scDiffEq,dm10,Clone_5046,0.0039965956441598,0.0005722501328847974,0.0039965956441598,3,2,25,25,Monocyte,2,0.036544332378646176,2,0.045417112350472855,3.935035469412358
scDiffEq,dm10,Clone_5198,0.005690586274040466,0.0005824326005638806,0.005690586274040466,3,5,15,15,Baso,2,0.07567549446073076,5,0.8724133041043036,8.464522614417485
scDiffEq,dm10,Clone_5252,0.003411376409282967,0.00012748731245539768,0.003411376409282967,3,9,21,21,undiff,0,0.014748342389116705,9,0.31226500236551347,7.85288886189962
scDiffEq,dm10,Clone_5287,0.0068288107715097,0.0004157900129390585,0.0068288107715097,3,3,19,19,Monocyte,1,0.04374899620840231,3,0.0590240697163808,2.86214589353189
scDiffEq,dm10,Clone_5404,0.0038760341470212667,0.00013343233532978714,0.0038760341470212667,3,23,33,33,Monocyte,2,0.05720455621213418,23,3.2381705817300763,14.366611171892627
scDiffEq,dm10,Clone_5480,0.015110213769865067,8.830717043407443e-05,0.015110213769865067,3,10,16,16,Monocyte,3,0.12649564163123084,10,7.337588514932368,18.383384883823638
scDiffEq,dm10,Clone_5483,0.0035074484763908662,0.00013413224284013084,0.0035074484763908662,3,7,31,31,Baso,2,0.09449253928666737,7,0.04005269263211243,3.614142967506261
scDiffEq,dm10,Clone_5487,0.012577326119872667,0.0036690590596677986,0.012577326119872667,3,11,10,10,Mast,1,0.04127145001699628,11,0.7283743790979443,9.897448906559015
scDiffEq,dm10,Clone_5518,0.0034073601103694665,7.494271477453698e-05,0.0034073601103694665,3,4,17,17,undiff,0,0.014316176176095553,4,0.011291597163589453,2.3765065038163797
scDiffEq,dm10,Clone_5523,0.0031927135528435333,0.00019629270937148824,0.0031927135528435333,3,2,19,19,undiff,0,0.0050717912745230735,2,0.0014205264430334596,9.100217444356625
scDiffEq,dm10,Clone_5526,0.0058880660227284,0.0001014172288889451,0.0058880660227284,3,3,17,17,Monocyte,1,0.031230358387934264,3,0.03602799911927636,5.257854544433243
scDiffEq,dm10,Clone_569,0.0062607374534955325,5.9886867992026645e-05,0.0062607374534955325,3,3,19,19,Monocyte,1,0.05450518504582877,3,0.07908025592995396,5.453396173682699
scDiffEq,dm10,Clone_5717,0.010785437916993533,0.00015928871147357198,0.010785437916993533,3,3,37,37,Mast,2,0.11087369308289872,3,0.8247957661025747,5.866889794030414
scDiffEq,dm10,Clone_5748,0.003528172300009267,3.6241176215225436e-05,0.003528172300009267,3,5,26,26,undiff,0,0.032069898139824284,5,0.034482824066289844,7.943323453209238
scDiffEq,dm10,Clone_5791,0.004979669596094766,0.0005935248794730366,0.004979669596094766,3,21,21,21,Baso,3,0.1665301798686713,21,4.142258093309941,17.87387451481119
scDiffEq,dm10,Clone_5793,0.0063221491276344,0.0013446928866418745,0.0063221491276344,3,8,12,12,Meg,1,0.05049900483188226,8,1.3444364651155936,5.807091296949124
scDiffEq,dm10,Clone_5842,0.019425795146627598,0.0014319702968885063,0.019425795146627598,3,11,31,31,Meg,1,0.21745360025943325,11,0.8956015221870341,8.828171208356217
